Winery,Wine,vintage,Rating,num_review,region,price
Château les Carmes Haut-Brion,Pessac-Léognan 2010,2010,4.3,426,pessac-leognan,174.1
Domaine Bertagna,Vougeot Premier Cru 'Les Cras' Rouge 2021,2021,4.2,265,vougeot-les-cras,174.46
Domaine de Beaurenard,Gran Partita Châteauneuf-du-Pape 2016,2016,4.3,221,chateauneuf-du-pape,174.54
Pascal Marchand-Tawse,Nuits-Saint-Georges 'Les Longecourts' 2019,2019,3.9,113,nuits-saint-georges,174.87
Château Calon-Ségur,Saint-Estèphe (Grand Cru Classé) 2021,2021,4.0,105,saint-estephe,174.98
Amiot-Servelle,Chambolle-Musigny Premier Cru 'Les Feusselottes' 2007,2007,4.1,119,chambolle-musigny-les-feusselottes,175.0
Dugat-Py,Pommard 'La Levrière' Vieilles Vignes 2022,2022,4.2,547,pommard,175.0
Domaine Nicole Lamarche (François Lamarche),Clos de Vougeot Grand Cru 2017,2017,4.4,146,clos-de-vougeot,175.0
Domaine du Vieux Télégraphe,Châteauneuf-du-Pape (La Crau) 2008,2008,4.2,931,chateauneuf-du-pape,175.0
Château Troplong Mondot,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2003,2003,4.2,327,st-emilion-grand-cru,175.0
Château Trotanoy,Pomerol 2011,2011,4.3,326,pomerol,175.0
Château Canon-La-Gaffelière,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1982,1982,4.3,71,st-emilion-grand-cru,175.0
Domaine Trapet,Gevrey-Chambertin Premier Cru Capita 2018,2018,4.3,247,gevrey-chambertin-premier-cru,175.0
Domaine Marquis d'Angerville,Fremiet Volnay 1er Cru 2018,2018,4.4,155,volnay-premier-cru,175.0
Château Troplong Mondot,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2006,2006,4.3,1157,st-emilion-grand-cru,175.0
Château Hosanna,Pomerol 2017,2017,4.2,77,pomerol,175.0
Château Smith Haut-Lafitte,Pessac-Léognan (Grand Cru Classé) 2022,2022,4.2,90,pessac-leognan,175.0
Domaine Nicole Lamarche (François Lamarche),Vosne-Romanée Premier Cru Les Suchots 2022,2022,4.2,468,vosne-romanee-premier-cru,175.0
R. Dubois & Fils,Clos de Vougeot Grand Cru 2009,2009,4.1,213,clos-de-vougeot,175.0
Domaine Trapet,Clos Prieur Gevrey-Chambertin 1er Cru 2018,2018,4.2,625,gevrey-chambertin-premier-cru,175.0
Château Beychevelle,Saint-Julien (Grand Cru Classé) 2008,2008,4.2,1185,saint-julien,175.0
Château Duhart-Milon,Pauillac (Grand Cru Classé) 2003,2003,4.3,1037,pauillac,175.0
Yann Durieux,BT 2017,2017,4.2,33,bourgogne,175.1
Yann Durieux,BT 2018,2018,4.0,159,bourgogne,175.1
Louis Jadot - Domaine Gagey,Echézeaux Grand Cru 2013,2013,4.3,89,echezeaux,176.0
Hospices de Beaune,Corton Grand Cru Cuvée Charlotte Dumay 1987,1987,4.4,1931,corton,176.0
Château Montrose,Saint-Estèphe (Grand Cru Classé) 2021,2021,4.2,60,saint-estephe,176.55
Ardhuy,Corton Renardes Grand Cru 2020,2020,4.4,534,corton-les-renardes,176.55
Hospices de Beaune,Pommard-Epenots Premier Cru Cuvée Dom Goblet 2014,2014,4.4,249,pommard-premier-cru,176.7
Château Pichon Baron,Pauillac (Grand Cru Classé) 2019,2019,4.4,602,pauillac,176.87
Château Haut-Bailly,Château Haut-Bailly (Cru Classé de Graves) 2015,2015,4.3,623,pessac-leognan,177.0
Château Yvonne,Saumur-Champigny 'Le Beaumeray' 2019,2019,4.2,125,saumur-champigny,177.5
Domaine de Chassorney,Volnay 2021,2021,4.2,979,volnay,177.5
Domaine des Comtes Lafon,Monthélie-Les Duresses Premier Cru 2019,2019,4.2,74,monthelie-premier-cru,177.5
Domaine Michel & Sylvie Esmonin,Cuvée Vieilles Vignes Gevrey-Chambertin 2020,2020,4.1,36,gevrey-chambertin,177.5
Domaine Joseph Roty,Gevrey-Chambertin 2018,2018,4.2,290,gevrey-chambertin,177.5
Robert Sirugue,Vosne-Romanée 2020,2020,4.1,106,vosne-romanee,177.5
Domaine Henri Gouges,Clos des Porrets Nuits-Saint-Georges 1er Cru 2017,2017,4.4,326,nuits-saint-georges-clos-des-porrets-saint-georges,177.5
Château Magdelaine,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1995,1995,4.2,175,st-emilion-grand-cru,177.5
Domaine de la Vougeraie,Gevrey-Chambertin 2020,2020,4.2,25,gevrey-chambertin,177.5
Dominique Laurent,Gevrey-Chambertin Vieilles Vignes 2019,2019,4.1,196,gevrey-chambertin,177.5
Jean-Marc Morey,Santenay 'Les Cornières' 2022,2022,4.0,115,santenay,177.5
Charles Joguet,Clos de la Dioterie Chinon 2020,2020,4.0,1419,chinon,177.5
Château Batailley,Pauillac (Grand Cru Classé) 2006,2006,4.0,1280,pauillac,177.5
Amiot Guy,Chassagne-Montrachet 1er Cru 'Clos Saint Jean' Rouge 2023,2023,4.2,95,chassagne-montrachet-clos-saint-jean,177.56
Nicolas Potel,Vosne-Romanée 2020,2020,4.0,230,vosne-romanee,177.74
Domaine Coche-Dury,Auxey-Duresses 2021,2021,4.3,713,auxey-duresses,178.0
Domaine Duclaux,Côteaux de Tupin Côte-Rôtie 2018,2018,4.3,59,cote-rotie,178.0
Domaine de La Chapelle,Hermitage La Chapelle Rouge 2007,2007,4.4,615,hermitage,178.0
Domaine Nicole Lamarche (François Lamarche),Échézeaux Grand Cru 2022,2022,4.3,1065,echezeaux,178.0
Abbatucci,Valle di Mare 2022,2022,4.2,26,corsica,178.0
Château Nénin,Pomerol 2003,2003,3.9,155,pomerol,178.1
Domaine Pierre Amiot et Fils,Charmes-Chambertin Grand Cru 2018,2018,4.3,190,charmes-chambertin,178.3
Domaine Pierre Amiot et Fils,Charmes-Chambertin Grand Cru 2017,2017,4.3,190,charmes-chambertin,178.3
M. Chapoutier,Le Clos Saint-Joseph 2019,2019,4.3,281,saint-joseph,178.69
Château Bellevue-Mondotte,Saint-Émilion Grand Cru 2002,2002,4.4,31,st-emilion-grand-cru,178.76
Château Calon-Ségur,Saint-Estèphe (Grand Cru Classé) 2006,2006,4.2,1185,saint-estephe,179.0
Château Smith Haut-Lafitte,Pessac-Léognan (Grand Cru Classé) 1986,1986,4.3,98,pessac-leognan,179.0
Henri Rebourseau,Clos de Vougeot Grand Cru 2006,2006,4.3,510,clos-de-vougeot,179.0
Domaine Michel & Sylvie Esmonin,Gevrey-Chambertin 1er Cru 'Clos St Jacques' 2014,2014,4.2,81,gevrey-chambertin-clos-st-jacques,179.0
Domaine Drouhin-Laroze,Bonnes Mares Grand Cru 2018,2018,4.4,59,bonnes-mares,179.0
Château de Beaucastel,Châteauneuf-du-Pape 2007,2007,4.4,2320,chateauneuf-du-pape,179.0
Château Brane-Cantenac,Margaux (Grand Cru Classé) 2005,2005,4.4,1661,margaux,179.0
Clos Fourtet,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1985,1985,4.3,83,st-emilion-grand-cru,179.0
M. Chapoutier,Le Clos Saint-Joseph 2017,2017,4.3,281,saint-joseph,179.76
M. Chapoutier,Le Clos Saint-Joseph 2015,2015,4.3,49,saint-joseph,179.76
Château Beau-Sejour Becot,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1990,1990,4.4,167,st-emilion-grand-cru,179.8
Château Haut-Brion,Le Clarence de Haut Brion Pessac-Léognan (Château Bahans Haut-Brion) 2020,2020,4.1,56,pessac-leognan,179.81
Domaine Humbert Frères,Gevrey-Chambertin Premier Cru 'Estournelles St Jacques' 2020,2020,4.3,170,gevrey-chambertin-estournelles-st-jacques,179.95
Château Péby Faugères,Saint-Émilion Grand Cru (Grand Cru Classé) 2021,2021,4.3,2382,st-emilion-grand-cru,180.0
Dugat-Py,Vieilles Vignes Gevrey-Chambertin Cuvée Cœur de Roy 2022,2022,4.2,1987,gevrey-chambertin,180.0
Domaine Marquis d'Angerville,Fremiet Volnay 1er Cru 2020,2020,4.4,30,volnay-premier-cru,180.0
Château Montrose,Saint-Estèphe (Grand Cru Classé) 2019,2019,4.4,274,saint-estephe,180.0
Château Canon,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2010,2010,4.4,795,st-emilion-grand-cru,180.0
Château Pichon Baron,Pauillac (Grand Cru Classé) 2021,2021,4.2,118,pauillac,180.0
Château Valandraud,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2015,2015,4.4,729,st-emilion-grand-cru,180.0
Château Haut-Brion,Le Clarence de Haut Brion Pessac-Léognan (Château Bahans Haut-Brion) 2021,2021,4.3,10387,pessac-leognan,180.0
Domaine des Tours,Merlot - Syrah 2000,2000,4.2,258,vaucluse,180.0
Thibault Liger-Belair,Nuits-Saint-Georges Premier Cru 'Les Saint Georges' 2019,2019,4.5,97,nuits-saint-georges-premier-cru,180.0
La Mondotte,Saint-Emilion Grand Cru (Premier Grand Cru Classé) 2014,2014,4.3,123,st-emilion-grand-cru,180.0
Château Pichon Longueville Comtesse de Lalande,Pauillac (Grand Cru Classé) 1993,1993,4.4,527,pauillac,180.0
Château Pichon Longueville Comtesse de Lalande,Pauillac (Grand Cru Classé) 2014,2014,4.3,920,pauillac,180.0
Château l'Évangile,Pomerol 2019,2019,4.4,59,pomerol,180.0
Château Pichon Baron,Pauillac (Grand Cru Classé) 2020,2020,4.3,362,pauillac,180.0
Philippe et Vincent Lécheneaut,Morey-Saint-Denis Premier Cru 'Les Charrières' 2016,2016,3.9,106,morey-saint-denis-les-charrieres,180.0
Régnard,Corton Grand Cru 2016,2016,4.2,65,corton,180.0
Méo-Camuzet,Chambolle-Musigny 1er Cru 'Les Feusselottes' 2017,2017,4.4,67,chambolle-musigny-les-feusselottes,180.0
Domaine du Collier,La Charpentrie Saumur Rouge 2017,2017,4.2,37,saumur,180.0
La Mondotte,Saint-Emilion Grand Cru (Premier Grand Cru Classé) 2012,2012,4.3,106,st-emilion-grand-cru,180.0
Château Canon,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2005,2005,4.4,623,st-emilion-grand-cru,180.0
Château Valandraud,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2020,2020,4.3,167,st-emilion-grand-cru,180.0
Domaine du Vieux Télégraphe,Châteauneuf-du-Pape (La Crau) 2007,2007,4.3,1467,chateauneuf-du-pape,180.0
Château Gazin,Pomerol 2010,2010,4.3,747,pomerol,180.0
Domaine Bertagna,Vougeot 1er Cru 'Clos de la Perrière' Monopole 2021,2021,4.2,1441,vougeot-clos-de-la-perriere,180.51
Château les Carmes Haut-Brion,Pessac-Léognan 2018,2018,4.2,247,pessac-leognan,180.57
Hospices de Beaune,Beaune Premier Cru Cuvée Guigone de Salins 2021,2021,4.3,2086,beaune-premier-cru,181.0
Olivier Guyot,Clos Vougeot Grand Cru 2018,2018,4.4,59,clos-de-vougeot,181.0
Château Montrose,Saint-Estèphe (Grand Cru Classé) 2008,2008,4.3,1765,saint-estephe,181.3
Clos Frantin,Clos de Vougeot Grand Cru 2011,2011,4.2,49,clos-de-vougeot,181.6
M. Chapoutier,Le Clos Saint-Joseph 2020,2020,4.3,281,saint-joseph,181.9
Laurent Roumier,Clos-Vougeot Grand Cru 2021,2021,4.3,673,clos-de-vougeot,181.9
Domaine du Coulet - Matthieu Barret,Cornas 2021,2021,4.1,268,cornas,182.35
Domaine Jean Charles Rion,Chambolle-Musigny 1er Cru 'Aux Beaux Bruns' 2021,2021,4.2,33,chambolle-musigny-aux-beaux-bruns,182.5
Hospices de Beaune,Volnay Premier Cru Cuvée Blondeau 2020,2020,4.2,1069,volnay-premier-cru,182.8
Château Haut-Brion,Le Clarence de Haut Brion Pessac-Léognan (Château Bahans Haut-Brion) 2014,2014,4.3,345,pessac-leognan,182.8
Olivier Guyot,Clos Vougeot Grand Cru 2019,2019,4.4,59,clos-de-vougeot,183.0
Château Pichon Baron,Pauillac (Grand Cru Classé) 2015,2015,4.5,1544,pauillac,183.12
Domaine Nicolas Rossignol,Beaune 1er Cru 'Clos des Mouches' 2019,2019,4.2,213,beaune-le-clos-des-mouches,183.5
Chandon de Briailles,Île des Vergelesses Pernand-Vergelesses 1er Cru Rouge 2019,2019,4.2,68,pernand-vergelesses-premier-cru,183.6
Parent,Pommard Premier Cru Les Chanlins 2022,2022,4.1,190,les-chanlins-bas,184.0
Clos Rougeard,Saumur Champigny 2017,2017,4.4,111,saumur-champigny,184.0
Laurent Ponsot,Cuvée du Mélèze Les Ergots Gevrey-Chambertin 2019,2019,4.3,43,gevrey-chambertin,184.0
La Pousse d'Or,Corton Les Bressandes Grand Cru 2022,2022,4.2,602,corton-les-bressandes,184.0
Château Pontet-Canet,Pauillac (Grand Cru Classé) 2016,2016,4.6,1471,pauillac,184.0
Henri Rebourseau,Clos de Vougeot Grand Cru 2008,2008,4.3,510,clos-de-vougeot,184.0
Pierre Morey,Volnay Santenots 2021,2021,4.0,264,volnay-premier-cru,184.1
Pierre Morey,Volnay Santenots 2020,2020,4.0,264,volnay-premier-cru,184.1
Remoissenet Père & Fils,Chambolle-Musigny Premier Cru 'Les Combottes' 2018,2018,4.0,30,chambolle-musigny-les-combottes,184.43
Domaine Pierre Gonon,Saint-Joseph 2021,2021,4.3,117,saint-joseph,185.0
Château Lynch-Bages,Pauillac (Grand Cru Classé) 2015,2015,4.4,1893,pauillac,185.0
Château Belair-Monange,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2019,2019,4.2,100,st-emilion-grand-cru,185.0
Château La Conseillante,Pomerol 2017,2017,4.3,258,pomerol,185.0
Comte Armand,Pommard 1er Cru 'Clos des Epeneaux' Monopole 2017,2017,4.4,212,clos-des-epeneaux,185.0
Château Calon-Ségur,Saint-Estèphe (Grand Cru Classé) 2000,2000,4.3,2719,saint-estephe,185.0
Château Haut-Bailly,Château Haut-Bailly (Cru Classé de Graves) 2022,2022,4.2,91,pessac-leognan,185.0
Maxime Cheurlin-Noëllat,Chambolle-Musigny 1er Cru 'Les Feusselottes' 2021,2021,4.4,99,chambolle-musigny-les-feusselottes,185.35
Clos Frantin,Clos de Vougeot Grand Cru 2019,2019,4.3,559,clos-de-vougeot,185.72
Clos Frantin,Clos de Vougeot Grand Cru 2018,2018,4.3,559,clos-de-vougeot,185.72
Domaine Tawse,Gevrey-Chambertin 1er Cru 'Champeaux' 2020,2020,4.0,82,gevrey-chambertin-champeaux,185.8
Château La Conseillante,Pomerol 2011,2011,4.3,787,pomerol,185.9
Château Calon-Ségur,Saint-Estèphe (Grand Cru Classé) 2019,2019,4.2,185,saint-estephe,185.99
Clos Rougeard,Saumur Champigny 2018,2018,4.4,89,saumur-champigny,186.0
Méo-Camuzet,Nuits-Saint-Georges Premier Cru 2020,2020,4.4,178,nuits-saint-georges-premier-cru,186.32
Château Talbot,Saint-Julien (Grand Cru Classé) 1999,1999,4.4,618,saint-julien,186.81
Dominique Derain,Gevrey-Chambertin 'En Vosne' 2019,2019,4.1,237,gevrey-chambertin,186.91
Château Léoville Poyferré,Saint-Julien (Grand Cru Classé) 2010,2010,4.5,1916,saint-julien,187.0
Comte Armand,Pommard 1er Cru 'Clos des Epeneaux' Monopole 2018,2018,4.5,178,clos-des-epeneaux,187.0
Château Montrose,Saint-Estèphe (Grand Cru Classé) 2006,2006,4.2,1886,saint-estephe,187.0
Domaine Ponsot,Morey-Saint-Denis Premier Cru Cuvée des Alouettes 2018,2018,4.2,75,morey-saint-denis-premier-cru,187.17
Domaine des Tours,Réserve Merlot 1999,1999,4.1,467,vaucluse,187.4
Philippe et Vincent Lécheneaut,Morey-Saint-Denis Premier Cru 'Les Charrières' 2015,2015,3.9,106,morey-saint-denis-les-charrieres,187.4
Pascal Marchand-Tawse,Nuits-Saint-Georges 2021,2021,4.1,680,nuits-saint-georges,187.99
Pascal Marchand-Tawse,Morey-Saint-Denis 1er Cru 'Clos des Ormes' 2021,2021,4.2,430,morey-saint-denis-clos-des-ormes,187.99
Pascal Marchand-Tawse,Nuits-Saint-Georges 2013,2013,4.2,87,nuits-saint-georges,187.99
Château Calon-Ségur,Saint-Estèphe (Grand Cru Classé) 2011,2011,4.2,802,saint-estephe,188.4
Château de la Tour,Clos Vougeot Grand Cru 2017,2017,4.4,310,clos-de-vougeot,188.4
Domaine de Marcoux,Châteauneuf-du-Pape 2015,2015,4.2,549,chateauneuf-du-pape,188.75
Domaine Henri Gouges,Clos des Porrets Nuits-Saint-Georges 1er Cru 2019,2019,4.3,129,nuits-saint-georges-clos-des-porrets-saint-georges,188.75
Domaine de Saint Pierre,Côtes du Jura 'Les Gaudrettes' 2023,2023,4.1,519,ctes-du-jura,188.75
Domaine de Saint Pierre,Trousseau 2023,2023,4.2,81,arbois,188.75
Domaine de Saint Pierre,Les Corvées Arbois 2023,2023,4.0,181,arbois,188.75
Domaine de Chassorney,Volnay 1er Cru 'Les Lurets' 2019,2019,4.2,231,volnay-les-lurets,188.75
Château Canon-La-Gaffelière,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2004,2004,4.4,295,st-emilion-grand-cru,188.75
Charles Heidsieck,Côteaux Champenois Rouge - Ambonnay 2019,2019,4.0,31,coteaux-champenois,188.75
Château Lascombes,Margaux (Grand Cru Classé) 2000,2000,4.3,909,margaux,188.75
Château de Pez,Saint-Estèphe 2019,2019,4.2,1011,saint-estephe,188.75
Maison Pierre Brisset,Saint-Aubin Premier Cru 'Sous Roche Dumay' 2021,2021,4.2,25,saint-aubin-sous-roche-dumay,188.75
Domaine de Saint Pierre,Petit Curoulet Arbois 2023,2023,4.2,262,arbois,188.75
Domaine Bruno Clair,Chambolle-Musigny 1er Cru 'Les Charmes' 2022,2022,4.3,42,chambolle-musigny-les-charmes,189.0
Domaine Marquis d'Angerville,Volnay Champans 1er Cru 2020,2020,4.5,79,volnay-champans,189.0
Cos d'Estournel,Cos d'Estournel 2008,2008,4.4,2530,saint-estephe,189.0
Château La Conseillante,Pomerol 2014,2014,4.4,476,pomerol,189.0
Château Beychevelle,Saint-Julien (Grand Cru Classé) 2012,2012,4.2,1055,saint-julien,189.0
Château Valandraud,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2002,2002,4.4,158,st-emilion-grand-cru,189.04
Clos Frantin,Les Malconsorts Vosne-Romanée Premier Cru 2020,2020,4.3,1453,vosne-romanee-premier-cru,189.1
Ballot Millot,Volnay 1er Cru 'Santenots' 2022,2022,4.0,145,volnay-santenots,189.17
Château Ausone,Chapelle d'Ausone Saint-Émilion Grand Cru 2020,2020,4.4,1454,st-emilion-grand-cru,189.2
Château Ausone,Chapelle d'Ausone Saint-Émilion Grand Cru 2019,2019,4.4,1454,st-emilion-grand-cru,189.2
Comte Armand,Pommard 1er Cru 'Clos des Epeneaux' Monopole 2014,2014,4.4,97,clos-des-epeneaux,189.39
Château l'Eglise-Clinet,Pomerol 2007,2007,4.3,254,pomerol,189.61
Hubert Lignier,Chambolle-Musigny 1er Cru 'Les Chabiots' 2020,2020,4.2,43,chambolle-musigny-les-chabiots,189.9
Clos d'Ora,Minervois La Livinière Rouge 2018,2018,4.4,158,minervois-la-liviniere,189.9
Hospices de Beaune,Cuvée Général Muteau Volnay Premier Cru 2018,2018,4.3,45,volnay-premier-cru,189.94
Chevalier des Tours,Bordeaux Rouge 2010,2010,3.3,372,bordeaux,190.0
Domaine Bruno Clair,Chambolle-Musigny 1er Cru 'Les Charmes' 2020,2020,4.3,42,chambolle-musigny-les-charmes,190.0
Château Pichon Longueville Comtesse de Lalande,Pauillac (Grand Cru Classé) 2011,2011,4.3,1475,pauillac,190.0
Domaine Nicole Lamarche (François Lamarche),Vosne-Romanée 1er Cru 'Les Chaumes' 2021,2021,4.2,718,vosne-romanee-les-chaumes,190.0
Château Ducru-Beaucaillou,Saint-Julien (Grand Cru Classé) 1972,1972,4.4,34241,saint-julien,190.0
Château Rauzan-Ségla,Margaux (Grand Cru Classé) 1982,1982,4.4,200,margaux,190.0
Clos d'Ora,Minervois La Livinière Rouge 2012,2012,4.5,130,minervois-la-liviniere,190.0
Château Grand-Puy-Lacoste,Pauillac (Grand Cru Classé) 2000,2000,4.4,1380,pauillac,190.0
Château La Mission Haut-Brion,La Chapelle de La Mission Haut-Brion Pessac-Léognan 2010,2010,4.3,445,pessac-leognan,190.0
Cos d'Estournel,Cos d'Estournel 2014,2014,4.4,1252,saint-estephe,190.0
Méo-Camuzet,Chambolle-Musigny 1er Cru 'Les Feusselottes' 2018,2018,4.1,47,chambolle-musigny-les-feusselottes,190.0
Department 66,Pharaon 2019,2019,4.6,314,cotes-catalanes,190.0
Château Pape Clément,Pessac-Léognan (Grand Cru Classé de Graves) 2000,2000,4.4,711,pessac-leognan,190.0
Château Cheval Blanc,Le Petit Cheval Saint-Émilion Grand Cru 2013,2013,3.9,82,st-emilion-grand-cru,190.0
Château Pichon Longueville Comtesse de Lalande,Pauillac (Grand Cru Classé) 1989,1989,4.5,1397,pauillac,190.0
Domaine Didier Amiot,Clos de la Roche Grand Cru 2020,2020,4.2,32,clos-de-la-roche,190.3
Delas,La Landonne Côte-Rôtie 2018,2018,4.4,782,cote-rotie,190.5
Château Beausejour (héritiers Duffau-Lagarrosse),Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2015,2015,4.4,130,st-emilion-grand-cru,190.58
Château Beychevelle,Saint-Julien (Grand Cru Classé) 2015,2015,4.3,1445,saint-julien,191.0
David Duband,Charmes-Chambertin Grand Cru 2011,2011,4.2,47,charmes-chambertin,191.0
Domaine de Montille,Pommard 1er Cru 'Les Rugiens' 2008,2008,4.3,204,les-rugiens-bas,191.0
Serafin Père & Fils,Gevrey-Chambertin 1er Cru 'Fonteny' 2021,2021,4.2,245,gevrey-chambertin-fonteny,191.25
Comte Armand,Pommard 1er Cru 'Clos des Epeneaux' Monopole 2019,2019,4.4,42,clos-des-epeneaux,191.7
Domaine Bruno Clair,Gevrey-Chambertin 1er Cru 'Les Cazetiers' 2017,2017,4.3,44,gevrey-chambertin-les-cazetiers,191.77
Jacques-Frederic Mugnier,Nuits-Saint-Georges Premier Cru 'Clos de la Maréchale' 2022,2022,4.1,30,nuits-saint-georges-premier-cru,192.0
Domaine du Clos des Fées,La Petite Siberie 2021,2021,4.5,1131,cotes-du-roussillon-villages,192.0
Jacques-Frederic Mugnier,Nuits-Saint-Georges Premier Cru 'Clos de la Maréchale' 2020,2020,4.3,127,nuits-saint-georges-premier-cru,192.0
Château Canon,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2022,2022,4.3,60,st-emilion-grand-cru,192.0
M. Chapoutier,Ermitage Le Méal 2008,2008,4.4,142,hermitage,192.6
Château Valandraud,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2018,2018,4.2,332,st-emilion-grand-cru,192.6
Arnaud Mortet,Ma Cuvée Gevrey-Chambertin 2018,2018,4.3,83,gevrey-chambertin,193.75
Domaine Coche-Dury,Bourgogne Pinot Noir 2021,2021,4.2,908,bourgogne,194.0
Jean-Michel Gerin,La Landonne Côte-Rôtie 2017,2017,4.5,724,cote-rotie,194.0
Domaine des Croix,Corton La Vigne au Saint Grand Cru 2021,2021,4.4,132,corton-la-vigne-au-saint,194.0
J.M. Boillot,Pommard 1er Cru 'Les Rugiens' 2018,2018,4.3,209,les-rugiens-bas,194.3
Château Gruaud Larose,Saint-Julien (Grand Cru Classé) 2009,2009,4.3,1392,saint-julien,194.3
Vincent Girardin,Pommard 1er Cru 'Les Grands Epenots' 2020,2020,4.2,547,les-grands-epenots,194.54
Domaine Duroché,Gevrey-Chambertin 2020,2020,4.2,124,gevrey-chambertin,194.54
Domaine de Montille,Pommard 1er Cru 'Les Pézerolles' 2000,2000,4.3,1358,pommard-premier-cru,194.7
Pierre Girardin,Pommard 1er Cru 'Les Rugiens Bas' 2022,2022,4.2,52,les-rugiens-bas,194.7
Château des Tours,Grande Réservé Côtes du Rhône Rouge 2015,2015,4.3,42,cotes-du-rhone,194.7
Arnaud Mortet,Gevrey-Chambertin Premier Cru 'La Perrière' 2016,2016,4.4,48,gevrey-chambertin-la-perriere,195.0
Camus Père & Fils,Mazoyères-Chambertin Grand Cru 1966,1966,3.9,511,mazoyeres-chambertin,195.0
Château Tertre Roteboeuf,Saint-Émilion Grand Cru 1993,1993,4.4,61,st-emilion-grand-cru,195.0
Château de la Tour,Clos Vougeot Grand Cru 2019,2019,4.3,43,clos-de-vougeot,195.0
Domaine des Croix,Corton La Vigne au Saint Grand Cru 2022,2022,4.4,132,corton-la-vigne-au-saint,195.0
Louis Jadot,Clos de la Roche Grand Cru 2011,2011,4.2,38,clos-de-la-roche,195.0
Château Ducru-Beaucaillou,Saint-Julien (Grand Cru Classé) 1975,1975,4.4,414,saint-julien,195.0
Château Ducru-Beaucaillou,Saint-Julien (Grand Cru Classé) 1973,1973,4.0,47,saint-julien,195.0
Château de la Tour,Clos Vougeot Grand Cru 2018,2018,4.5,102,clos-de-vougeot,195.0
Domaine Denis Mortet,Gevrey-Chambertin 2009,2009,4.1,65,gevrey-chambertin,195.0
Domaine Chantal Lescure,Clos de Vougeot Grand Cru 2019,2019,4.5,225,clos-de-vougeot,195.0
Château Hosanna,Pomerol 2020,2020,4.2,27,pomerol,195.0
